name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
New Hotel Le Quai,https://www.tripadvisor.fr/Hotel_Review-g187253-d207552-Reviews-New_Hotel_Le_Quai-Marseille_Bouches_du_Rhone_Provence_Alpes_Cote_d_Azur.html,"2 Place Gabriel Peri, 13001 Marseille France",133,103 sur 140,Marseille  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Bouches-du-Rhone||Marseille,3.5,3.0,Vue sur le port||Classique,Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Buffet de petit-déjeuner||Navette aéroport||Stockage des bagages||Journal||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Wi-Fi||Petit-déjeuner dans la chambre||Service de taxi||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Cirage||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Balcon privé||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Coffre-fort||Téléphone||Eau en bouteille||Fer à repasser||Service de réveil/réveil-matin||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Parking public payant sur site||Internet haut débit gratuit (Wi-Fi)||Buffet de petit-déjeuner||Navette aéroport||Stockage des bagages||Journal||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Wi-Fi||Petit-déjeuner dans la chambre||Service de taxi||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Cirage||Chambres insonorisées||Climatisation||Bureau||Service de ménage||Balcon privé||Cafetière/théière||Télévision à écran plat||Baignoire/douche||Coffre-fort||Téléphone||Eau en bouteille||Fer à repasser||Service de réveil/réveil-matin||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs
La Maison Fernand,https://www.tripadvisor.fr/Hotel_Review-g187079-d15179745-Reviews-La_Maison_Fernand-Bordeaux_Gironde_Nouvelle_Aquitaine.html,"8 rue des Herbes, 33000, Bordeaux France",,32 sur 119 B&B/auberges à Bordeaux,Bordeaux  ,France  ,Europe||France||Nouvelle-Aquitaine||Gironde||Bordeaux,5.0,,,Internet haut débit gratuit (Wi-Fi)||Internet||Petit-déjeuner inclus||Bar/lounge||Hôtel non-fumeurs
Casa do Jasmim by Shiadu,https://www.tripadvisor.fr/Hotel_Review-g189158-d8694996-Reviews-Casa_do_Jasmim_by_Shiadu-Lisbon_Lisbon_District_Central_Portugal.html,"Rua do Jasmim 19, Lisbonne 1200-228 Portugal",113,21 sur 436 B&B/auberges à Lisbonne,Lisbonne  ,Portugal  ,Europe||Portugal||Centre du Portugal||District de Lisbonne||Lisbonne,4.5,,,Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner inclus||Petit-déjeuner disponible||Buffet de petit-déjeuner||Navette aéroport||Hôtel non-fumeurs||Climatisation||Bureau||Service de ménage||Balcon privé||Minibar||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Coffre-fort||Sèche-cheveux||Vue sur la ville||Chambres non-fumeurs||Suites||Climatisation||Bureau||Service de ménage||Balcon privé||Minibar||Réfrigérateur||Télévision à écran plat||Produits de toilette gratuits||Coffre-fort||Sèche-cheveux||Parking public payant à proximité||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner inclus||Petit-déjeuner disponible||Buffet de petit-déjeuner||Navette aéroport||Hôtel non-fumeurs||Vue sur la ville||Chambres non-fumeurs||Suites
Hotel Bayard Bellecour,https://www.tripadvisor.fr/Hotel_Review-g187265-d219781-Reviews-Hotel_Bayard_Bellecour-Lyon_Rhone_Auvergne_Rhone_Alpes.html,"23 Place Bellecour, 69002 Lyon France",,56 sur 151,Lyon  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Rhone||Lyon,4.0,3.0,Intermédiaire||Calme,Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner disponible||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Stockage des bagages||Concierge||Arrivée/départ express||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Hôtel non-fumeurs||Service de ménage||Téléphone||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs||Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Petit-déjeuner disponible||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Stockage des bagages||Concierge||Arrivée/départ express||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Hôtel non-fumeurs||Service de ménage||Téléphone||Télévision à écran plat||Baignoire/douche||Produits de toilette gratuits||Sèche-cheveux||Chambres non-fumeurs
Campanile Les Ulis,https://www.tripadvisor.fr/Hotel_Review-g196573-d287157-Reviews-Campanile_Les_Ulis-Les_Ulis_Essonne_Ile_de_France.html,"Zone Dactivite De Courtaboeuf Quartier 5 avenue des Andes, 91940 Les Ulis France",78,3 sur 5,Les Ulis  ,France  ,Europe||France||Île-de-France||Essonne||Les Ulis,3.0,3.0,,Parking gratuit||Parking||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Bar/lounge||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Wi-Fi payant||Restaurant||Buffet de petit-déjeuner||Climatisation||Bureau||Chambres communicantes disponibles||Téléphone||Service de réveil/réveil-matin||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Chambres non-fumeurs||Parking gratuit||Parking||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Bar/lounge||Activités pour les enfants (Enfants/Pour les familles)||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Hôtel non-fumeurs||Wi-Fi payant||Restaurant||Buffet de petit-déjeuner||Climatisation||Bureau||Chambres communicantes disponibles||Téléphone||Service de réveil/réveil-matin||Cafetière/théière||Télévision à écran plat||Produits de toilette gratuits||Chambres non-fumeurs
Quality Hotel Pau Centre Bosquet,https://www.tripadvisor.fr/Hotel_Review-g187087-d481127-Reviews-Quality_Hotel_Pau_Centre_Bosquet-Pau_Communaute_d_Agglomeration_Pau_Pyrenees_Bearn_Basq.html,"80 rue Emile Garet, 64000 Pau, Communauté d'Agglomération Pau-Pyrénées France",59,4 sur 31,Pau  ,France  ,Europe||France||Nouvelle-Aquitaine||Pyrenees-Atlantiques||Bearn-Basque Country||Communauté d'Agglomération Pau-Pyrénées||Pau,4.0,3.0,Calme||Au centre-ville,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Sauna||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Salle de réception||Stockage des bagages||Parking sécurisé||Wi-Fi||Wi-Fi payant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salles de réunion||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Climatisation||Coffre-fort||Minibar||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Sauna||Bar/lounge||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Salle de réception||Stockage des bagages||Parking sécurisé||Wi-Fi||Wi-Fi payant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Salles de réunion||Concierge||Hôtel non-fumeurs||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Climatisation||Coffre-fort||Minibar||Télévision à écran plat||Sèche-cheveux||Chambres non-fumeurs
Mandarava Resort and Spa,https://www.tripadvisor.fr/Hotel_Review-g10804710-d3399014-Reviews-Mandarava_Resort_and_Spa-Karon_Beach_Karon_Phuket.html,"14/2 Patak Road Soi 24, Karon Beach, Karon, Phuket 83110 Thaïlande",52,3 sur 27,Karon Beach  ,Thaïlande  ,Asie||Thaïlande||Phuket||Karon||Karon Beach,4.5,4.0,Joyau caché||Romantique,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Aire de jeux intérieure pour les enfants||Services de navette/taxi gratuits||Salles de conférence||Parking||Wi-Fi||Serviettes de plage/piscine||Piscine à débordement||Piscine extérieure||Piscine privée||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Menus spéciaux||Piscine avec bar intégré||Bar côté piscine||Navette aéroport||Service de taxi||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Boutiques||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Coffre pour ordinateur portable||Vue sur l'océan||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Petit-déjeuner inclus||Aire de jeux intérieure pour les enfants||Services de navette/taxi gratuits||Salles de conférence||Parking||Wi-Fi||Serviettes de plage/piscine||Piscine à débordement||Piscine extérieure||Piscine privée||Vestiaires du spa/centre de remise en forme||Bar/lounge||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Café soluble offert||Thé offert||Menus spéciaux||Piscine avec bar intégré||Bar côté piscine||Navette aéroport||Service de taxi||Salle de réception||Salles de réunion||Spa||Massage en couple||Soins du visage||Massage des pieds||Massage corporel complet||Massage de la tête||Massage||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Boutiques||Chaises longues/chaises de plage||Solarium||Parasols||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Coffre pour ordinateur portable||Vue sur l'océan||Chambres non-fumeurs||Chambres familiales
Agriturismo Tre Terre,https://www.tripadvisor.fr/Hotel_Review-g664197-d3437392-Reviews-Agriturismo_Tre_Terre-Pianello_del_Lario_Lake_Como_Lombardy.html,"Via Tre Terre, 911 Località Coslia, 22010 Pianello del Lario Italie",161,1 sur 4,Hôtels Pianello del Lario  ,Italie  ,Europe||Italie||Lombardie||Lac de Côme||Pianello del Lario||Hôtels Pianello del Lario,5.0,,,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Piscine||Petit-déjeuner inclus||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Concierge||Hôtel non-fumeurs||Piscine à débordement||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus spéciaux||Boutiques||Solarium||Climatisation||Service de ménage||Balcon privé||Minibar||Télévision à écran plat||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Piscine||Petit-déjeuner inclus||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Concierge||Hôtel non-fumeurs||Piscine à débordement||Piscine extérieure||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus spéciaux||Boutiques||Solarium||Climatisation||Service de ménage||Balcon privé||Minibar||Télévision à écran plat||Chambres non-fumeurs
"The Standard, High Line",https://www.tripadvisor.fr/Hotel_Review-g60763-d1218720-Reviews-The_Standard_High_Line-New_York_City_New_York.html,"848 Washington Street at West 13th Street, New York, NY 10014-1308",273,65 sur 509,New York  ,État de New York  ,États-Unis||État de New York||New York,4.5,4.0,Superbe vue||Branché,Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Divertissements le soir||Discothèque/DJ||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Parking||Wi-Fi||Restaurant||Petit-déjeuner dans la chambre||Bar sur le toit||Salles de réunion||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Boutiques||Solarium||Distributeur de billets sur site||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambre hypoallergénique||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Équipements de chambre VIP||Service de réveil/réveil-matin||Films à la demande||Chambres non-fumeurs||Suites||Parking privé payant à proximité||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Bar/lounge||Divertissements le soir||Discothèque/DJ||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salles de conférence||Parking||Wi-Fi||Restaurant||Petit-déjeuner dans la chambre||Bar sur le toit||Salles de réunion||Terrasse sur le toit||Sécurité 24 heures sur 24||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Boutiques||Solarium||Distributeur de billets sur site||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambre hypoallergénique||Climatisation||Service de ménage||Service en chambre||Coffre-fort||Minibar||Réfrigérateur||Télévision à écran plat||Équipements de chambre VIP||Service de réveil/réveil-matin||Films à la demande||Chambres non-fumeurs||Suites
The Frederick Hotel,https://www.tripadvisor.fr/Hotel_Review-g60763-d93351-Reviews-The_Frederick_Hotel-New_York_City_New_York.html,"95 West Broadway At Chambers Street, New York, NY 10007-1151",,74 sur 509,New York  ,État de New York  ,États-Unis||État de New York||New York,4.0,3.0,Rapport qualité/prix||Intermédiaire,Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Petit-déjeuner disponible||Visites pédestres||Discothèque/DJ||Location de voitures||Stockage des bagages||Parking privé payant à proximité||Wi-Fi||Vin/champagne||Service de taxi||Journal||Hôtel non-fumeurs||Portier||Parasol||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Peignoirs||Climatisation||Service de ménage||Coffre-fort||Téléphone||Télévision à écran plat||Films à la demande||Produits de toilette gratuits||Penderie/armoire||Fer à repasser||Salles de bain privatives||Service de réveil/réveil-matin||Station d'accueil pour iPod||Sèche-cheveux||Chambres non-fumeurs||Service de voiturier||Internet haut débit gratuit (Wi-Fi)||Centre de remise en forme/Salle de sport||Petit-déjeuner disponible||Visites pédestres||Discothèque/DJ||Location de voitures||Stockage des bagages||Parking privé payant à proximité||Wi-Fi||Vin/champagne||Service de taxi||Journal||Hôtel non-fumeurs||Portier||Parasol||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Peignoirs||Climatisation||Service de ménage||Coffre-fort||Téléphone||Télévision à écran plat||Films à la demande||Produits de toilette gratuits||Penderie/armoire||Fer à repasser||Salles de bain privatives||Service de réveil/réveil-matin||Station d'accueil pour iPod||Sèche-cheveux||Chambres non-fumeurs
Château de Buffavent,https://www.tripadvisor.fr/Hotel_Review-g2291979-d4496185-Reviews-Chateau_de_Buffavent-Denice_Rhone_Auvergne_Rhone_Alpes.html,"855 route de Buffavent, 69640 Denice France",,1 sur 4 B&B/auberges à Denice,Denice  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Rhone||Denice,5.0,5.0,Original||Superbe vue,Parking gratuit||Parking||Internet haut débit gratuit (Wi-Fi)||Wi-Fi||Piscine extérieure||Petit-déjeuner inclus||Ping-pong||Hôtel non-fumeurs
Hôtel Tiara Yaktsa Côte d'Azur,https://www.tripadvisor.fr/Hotel_Review-g196679-d1446656-Reviews-Hotel_Tiara_Yaktsa_Cote_d_Azur-Theoule_sur_Mer_French_Riviera_Cote_d_Azur_Provence_Alp.html,"6 Boulevard de l'Esquillon, 06590 Théoule sur Mer France",362,1 sur 7,Théoule sur Mer  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Côte d'Azur||Théoule sur Mer,4.5,5.0,Superbe vue,Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Restaurant||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Spa||Réservé aux adultes||Wi-Fi||Jacuzzi||Piscine à débordement||Piscine extérieure||Piscine chauffée||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Massage en couple||Soins du visage||Massage corporel complet||Massage||Concierge||Journal||Hôtel non-fumeurs||Solarium||Chaises longues/chaises de plage||Parasols||Service de majordome||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Bureau||Service de ménage||Minibar||Télévision à écran plat||Douche à l'italienne||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Salles de bain privatives||Service de réveil/réveil-matin||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Suite nuptiale||Chambres non-fumeurs||Suites||Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Restaurant||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Spa||Réservé aux adultes||Wi-Fi||Jacuzzi||Piscine à débordement||Piscine extérieure||Piscine chauffée||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Massage en couple||Soins du visage||Massage corporel complet||Massage||Concierge||Journal||Hôtel non-fumeurs||Solarium||Chaises longues/chaises de plage||Parasols||Service de majordome||Parasol||Arrivée 24 heures sur 24||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Service de repassage||Chambres insonorisées||Peignoirs||Climatisation||Bureau||Service de ménage||Minibar||Télévision à écran plat||Douche à l'italienne||Balcon privé||Service en chambre||Coffre-fort||Téléphone||Penderie/armoire||Salles de bain privatives||Service de réveil/réveil-matin||Produits de toilette gratuits||Sèche-cheveux||Vue sur l'océan||Suite nuptiale||Chambres non-fumeurs||Suites
