name_hotel,url_hotel,adress_hotel,price_hotel,position_by_city_hotel,city_hotel,country_hotel,localisation_hotel,global_rate_hotel,category_hotel,style_hotel,equipments_hotel
Hotel de Castiglione,https://www.tripadvisor.fr/Hotel_Review-g187147-d228689-Reviews-Hotel_de_Castiglione-Paris_Ile_de_France.html,"38-40 rue du Faubourg Saint-Honore 8ème Arrondissement, 75008 Paris France",166,1 540 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,3.0,4.0,,Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Location de voitures||Stockage des bagages||Hôtel non-fumeurs||Arrivée 24 heures sur 24||Wi-Fi||Buffet de petit-déjeuner||Service de taxi||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Internet haut débit gratuit (Wi-Fi)||Petit-déjeuner disponible||Babysitting||Activités pour les enfants (Enfants/Pour les familles)||Location de voitures||Stockage des bagages||Hôtel non-fumeurs||Arrivée 24 heures sur 24||Wi-Fi||Buffet de petit-déjeuner||Service de taxi||Réception 24 heures sur 24||Arrivée/départ express||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites
"Radisson Blu Resort, Arc 1950",https://www.tripadvisor.fr/Hotel_Review-g1118194-d585714-Reviews-Radisson_Blu_Resort_Arc_1950-Les_Arcs_Bourg_Saint_Maurice_Savoie_Auvergne_Rhone_Alpes.html,"Arc 1950 Le Village, 73700 Les Arcs, Bourg Saint Maurice France",,4 sur 18,Les Arcs  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Savoie||Bourg Saint Maurice||Les Arcs,4.5,5.0,Vue sur la montagne||Vert,Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Restaurant||Ski||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de réunion||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Buffet de petit-déjeuner||Spa||Skis aux pieds||Stockage des bagages||Concierge||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Blanchisserie en libre-service||Cheminée||Balcon privé||Kitchenette||Micro-ondes||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Restaurant||Ski||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Centre d'affaires avec accès Internet||Salles de réunion||Wi-Fi||Jacuzzi||Piscine extérieure||Piscine chauffée||Buffet de petit-déjeuner||Spa||Skis aux pieds||Stockage des bagages||Concierge||Hôtel non-fumeurs||Nettoyage à sec||Service de blanchisserie||Blanchisserie en libre-service||Cheminée||Balcon privé||Kitchenette||Micro-ondes||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
Hotel Les Vergers de Saint Paul,https://www.tripadvisor.fr/Hotel_Review-g187240-d197321-Reviews-Hotel_Les_Vergers_de_Saint_Paul-St_Paul_de_Vence_French_Riviera_Cote_d_Azur_Provence_Al.html,"940 Avenue de la Colle, 06570 Saint-Paul de Vence France",130,8 sur 12,Saint-Paul de Vence  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Côte d'Azur||Saint-Paul de Vence,4.5,4.0,Intermédiaire||Calme,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner disponible||Location de vélos||Location de voitures||Centre d'affaires avec accès Internet||Stockage des bagages||Wi-Fi||Serviettes de plage/piscine||Piscine extérieure||Clôture entourant la piscine||Petit-déjeuner dans la chambre||Chaises longues/chaises de plage||Parasols||Arrivée/départ express||Nettoyage à sec||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Petit-déjeuner disponible||Location de vélos||Location de voitures||Centre d'affaires avec accès Internet||Stockage des bagages||Wi-Fi||Serviettes de plage/piscine||Piscine extérieure||Clôture entourant la piscine||Petit-déjeuner dans la chambre||Chaises longues/chaises de plage||Parasols||Arrivée/départ express||Nettoyage à sec||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites
Belambra Clubs -  Les Terrasses de St  Paul-de-Vence,https://www.tripadvisor.fr/Hotel_Review-g608808-d2109436-Reviews-Belambra_Clubs_Les_Terrasses_de_St_Paul_de_Vence-La_Colle_sur_Loup_French_Riviera_Cote.html,"Chemin de Montmeuille, 06480 La Colle sur Loup France",,2 sur 7,La Colle sur Loup  ,France  ,Europe||France||Provence-Alpes-Côte d'Azur||Côte d'Azur||La Colle sur Loup,4.0,3.0,Affaires||Intermédiaire,Parking||Wi-Fi payant||Piscine||Cours de remise en forme||Petit-déjeuner disponible||Salle de jeux||Minigolf||Babysitting||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Buffet de petit-déjeuner||Buffet adapté aux enfants||Snack-bar||Court de tennis||Aérobic||Billard||Personnel en charge du divertissement||Divertissements le soir||Karaoké||Ping-pong||Jeux de société/puzzles||Aire de jeux pour les enfants||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Photocopieur/fax dans le centre d'affaires||Stockage des bagages||Boutique de cadeaux||Journal||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Trousse de premiers soins||Parasol||Blanchisserie en libre-service||Lave-linge||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Cafetière/théière||Lave-vaisselle||TV par câble/satellite||Baignoire/douche||Penderie/armoire||Salles de bain privatives||Micro-ondes||Four||Réfrigérateur||Ustensiles de cuisine||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Parking||Wi-Fi payant||Piscine||Cours de remise en forme||Petit-déjeuner disponible||Salle de jeux||Minigolf||Babysitting||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Buffet de petit-déjeuner||Buffet adapté aux enfants||Snack-bar||Court de tennis||Aérobic||Billard||Personnel en charge du divertissement||Divertissements le soir||Karaoké||Ping-pong||Jeux de société/puzzles||Aire de jeux pour les enfants||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Service de taxi||Salles de conférence||Salle de réception||Salles de réunion||Photocopieur/fax dans le centre d'affaires||Stockage des bagages||Boutique de cadeaux||Journal||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Trousse de premiers soins||Parasol||Blanchisserie en libre-service||Lave-linge||Climatisation||Service de ménage||Balcon privé||Coffre-fort||Cafetière/théière||Lave-vaisselle||TV par câble/satellite||Baignoire/douche||Penderie/armoire||Salles de bain privatives||Micro-ondes||Four||Réfrigérateur||Ustensiles de cuisine||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
Hotel Le Panorama,https://www.tripadvisor.fr/Hotel_Review-g196520-d660542-Reviews-Hotel_Le_Panorama-Le_Mont_Dore_Puy_de_Dome_Auvergne_Rhone_Alpes.html,"27 avenue de la Liberation, 63240 Le Mont-Dore France",102,17 sur 25,Le Mont-Dore  ,France  ,Europe||France||Auvergne-Rhône-Alpes||Puy-de-Dome||Le Mont-Dore,3.0,3.0,Vue sur la montagne,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Casino et jeux d'argent||Terrain de golf||Centre d'affaires avec accès Internet||Salle de réception||Parking||Wi-Fi||Piscine intérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus spéciaux||Randonnée||Équitation||École de ski||Ski||Billard||Salles de réunion||Spa||Hôtel non-fumeurs||Solarium||Réception 24 heures sur 24||Arrivée/départ express||Bureau||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Bar/lounge||Casino et jeux d'argent||Terrain de golf||Centre d'affaires avec accès Internet||Salle de réception||Parking||Wi-Fi||Piscine intérieure||Piscine chauffée||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Menus spéciaux||Randonnée||Équitation||École de ski||Ski||Billard||Salles de réunion||Spa||Hôtel non-fumeurs||Solarium||Réception 24 heures sur 24||Arrivée/départ express||Bureau||Service de ménage||Balcon privé||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs
Belambra Clubs - Les Portes de Dordogne,https://www.tripadvisor.fr/Hotel_Review-g1080355-d2154044-Reviews-Belambra_Clubs_Les_Portes_de_Dordogne-Alvignac_Lot_Occitanie.html,"Route Départementale 673 Alvignac les Eaux, 46500 Alvignac France",,1 sur 3,Hôtels Alvignac  ,France  ,Europe||France||Occitanie||Lot||Alvignac||Hôtels Alvignac,4.0,3.0,,Parking gratuit||Wi-Fi||Piscine||Cours de remise en forme||Snack-bar||Location de vélos||Canoë||Babysitting||Internet payant||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Sauna||Randonnée||Équitation||Personnel en charge du divertissement||Divertissements le soir||Karaoké||Ping-pong||Toboggan aquatique||Jeux de société/puzzles||Discothèque/DJ||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Location de voitures||Service de taxi||Spa||Hammam||Bain de vapeur||Stockage des bagages||Journal||Hôtel non-fumeurs||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Trousse de premiers soins||Parasol||Sèche-linge||Service de blanchisserie||Lave-linge||Climatisation||Balcon privé||Coffre-fort||Penderie/armoire||Cafetière/théière||Kitchenette||TV par câble/satellite||Baignoire/douche||Salles de bain privatives||Lave-vaisselle||Micro-ondes||Four||Réfrigérateur||Cuisinière||Ustensiles de cuisine||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales||Parking gratuit||Wi-Fi||Piscine||Cours de remise en forme||Snack-bar||Location de vélos||Canoë||Babysitting||Internet payant||Jacuzzi||Piscine intérieure||Piscine extérieure||Piscine chauffée||Clôture entourant la piscine||Sauna||Randonnée||Équitation||Personnel en charge du divertissement||Divertissements le soir||Karaoké||Ping-pong||Toboggan aquatique||Jeux de société/puzzles||Discothèque/DJ||Clubs pour enfants||Équipements de jeux pour enfants en plein air||Location de voitures||Service de taxi||Spa||Hammam||Bain de vapeur||Stockage des bagages||Journal||Hôtel non-fumeurs||Solarium||Chaises longues/chaises de plage||Solarium||Parasols||Trousse de premiers soins||Parasol||Sèche-linge||Service de blanchisserie||Lave-linge||Climatisation||Balcon privé||Coffre-fort||Penderie/armoire||Cafetière/théière||Kitchenette||TV par câble/satellite||Baignoire/douche||Salles de bain privatives||Lave-vaisselle||Micro-ondes||Four||Réfrigérateur||Cuisinière||Ustensiles de cuisine||Télévision à écran plat||Chambres non-fumeurs||Chambres familiales
Hotel Marchionni,https://www.tripadvisor.fr/Hotel_Review-g194946-d1013649-Reviews-Hotel_Marchionni-Viareggio_Province_of_Lucca_Tuscany.html,"Piazza Giacomo Puccini 2, 55049 Viareggio Italie",69,29 sur 53,Viareggio  ,Italie  ,Europe||Italie||Toscane||Province de Lucques||Viareggio,3.5,3.0,Vue sur l'océan||Familial,Parking dans la rue||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Plage||Location de vélos||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salle de réception||Salles de réunion||Wi-Fi||Buffet de petit-déjeuner||Stockage des bagages||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Parasols||Cirage||Climatisation||Balcon privé||Coffre-fort||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Chambres familiales||Parking dans la rue||Internet haut débit gratuit (Wi-Fi)||Bar/lounge||Plage||Location de vélos||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Salle de réception||Salles de réunion||Wi-Fi||Buffet de petit-déjeuner||Stockage des bagages||Concierge||Hôtel non-fumeurs||Chaises longues/chaises de plage||Parasols||Cirage||Climatisation||Balcon privé||Coffre-fort||Réfrigérateur||Télévision à écran plat||Vue sur l'océan||Chambres non-fumeurs||Chambres familiales
Hôtel Barrière Le Fouquet's Paris,https://www.tripadvisor.fr/Hotel_Review-g187147-d188742-Reviews-Hotel_Barriere_Le_Fouquet_s_Paris-Paris_Ile_de_France.html,"46 Avenue George V 08 Arr., 75008 Paris France",840,116 sur 1 852,Paris  ,France  ,Europe||France||Île-de-France||Paris,4.5,5.0,Superbe vue||Luxueux,Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Service de majordome||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Navette aéroport||Wi-Fi||Jacuzzi||Piscine intérieure||Piscine chauffée||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Centre d'affaires avec accès Internet||Salles de conférence||Salle de réception||Salles de réunion||Spa||Stockage des bagages||Concierge||Change des devises||Hôtel non-fumeurs||Service de majordome||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Climatisation||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Minibar||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Villa Cora,https://www.tripadvisor.fr/Hotel_Review-g187895-d195005-Reviews-Villa_Cora-Florence_Tuscany.html,"Viale Niccolo Machiavelli 18, 50125, Florence Italie",595,8 sur 419,Florence  ,Italie  ,Europe||Italie||Toscane||Province de Florence||Florence,5.0,5.0,Joyau caché||Romantique,Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Services de navette/taxi gratuits||Parking||Wi-Fi||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus spéciaux||Bar côté piscine||Navette aéroport||Service d'autobus||Salles de conférence||Salle de réception||Salles de réunion||Massage en couple||Massage des pieds||Massage corporel complet||Massage||Terrasse sur le toit||Sécurité 24 heures sur 24||Concierge||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales||Parking gratuit||Internet haut débit gratuit (Wi-Fi)||Piscine||Centre de remise en forme/Salle de sport||Bar/lounge||Babysitting||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Services de navette/taxi gratuits||Parking||Wi-Fi||Piscine extérieure||Piscine chauffée||Vestiaires du spa/centre de remise en forme||Sauna||Restaurant||Petit-déjeuner disponible||Buffet de petit-déjeuner||Petit-déjeuner dans la chambre||Menus spéciaux||Bar côté piscine||Navette aéroport||Service d'autobus||Salles de conférence||Salle de réception||Salles de réunion||Massage en couple||Massage des pieds||Massage corporel complet||Massage||Terrasse sur le toit||Sécurité 24 heures sur 24||Concierge||Service de majordome||Portier||Réception 24 heures sur 24||Nettoyage à sec||Service de blanchisserie||Service de repassage||Service de ménage||Balcon privé||Service en chambre||Coffre-fort||Télévision à écran plat||Chambres non-fumeurs||Suites||Chambres familiales
Camping Tohapi Domaine d'Eurolac,https://www.tripadvisor.fr/Hotel_Review-g1948184-d2178720-Reviews-Camping_Tohapi_Domaine_d_Eurolac-Aureilhan_Landes_Nouvelle_Aquitaine.html,"236 Promenade de l Etang, 40200 Aureilhan France",85,3 sur 5,Hôtels Aureilhan  ,France  ,Europe||France||Nouvelle-Aquitaine||Landes||Aureilhan||Hôtels Aureilhan,3.5,,,Parking gratuit||Internet gratuit||Piscine||Bar/lounge||Location de vélos||Salle de jeux||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Wi-Fi payant||Piscine extérieure||Restaurant||Divertissements le soir||Ping-pong||Spa||Kitchenette||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Baignoire/douche||Parking gratuit||Internet gratuit||Piscine||Bar/lounge||Location de vélos||Salle de jeux||Clubs pour enfants||Animaux domestiques autorisés (Chien/Animaux de compagnie)||Wi-Fi||Wi-Fi payant||Piscine extérieure||Restaurant||Divertissements le soir||Ping-pong||Spa||Kitchenette||Micro-ondes||Réfrigérateur||Ustensiles de cuisine||Baignoire/douche
